Name,Fulladdress,Street,Municipality,Categories,About,Phone,Phones,Claimed,Owner,Owner Id,Owner Link,Review Count,Average Rating,Review URL,Cid,Fid,Latitude,Longitude,Time Zone,Website,Domain,Opening Hours,Google Knowledge URL,Kgmid,Google Maps URL,Place Id,Emails,Facebook Links,Instagram Links,Youtube Links,Tiktok Links,Linkedin Links,Twitter Links,Search Keyword
THREE X CO,"Lot T6A, Level 3, Bangsar Shopping Centre, 285, Jalan Maarof, Bangsar, 59000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","Lot T6A, Level 3, Bangsar Shopping Centre","285, Jalan Maarof",Bar,"Service options: [No-contact delivery, Delivery, Onsite services, Dine-in], Highlights: [Great cocktails], Offerings: [Alcohol, Beer, Cocktails, Food, Food at bar, Hard liquor], Dining options: [Seating, Table service], Amenities: [Restroom], Atmosphere: [Casual, Cozy, Trendy], Crowd: [Good for groups, Tourists], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Parking: [Free street parking, Paid parking garage, Paid parking lot, , Valet parking]",+60 19-336 6031,"019-336 6031, +60 19-336 6031",YES,THREE X CO (Owner),100737275773717441637,https://www.google.com/maps/contrib/100737275773717441637,221,4.6,https://search.google.com/local/reviews?placeid=ChIJd4DkNK9JzDERPutnazW1VtU&authuser=0&hl=en&gl=US,15372673619115633470,0x31cc49af34e48077:0xd556b5356b67eb3e,3.1431754,101.6673653,Asia/Kuala_Lumpur,,,"Wednesday(2026-06-24): [5 PM–12 AM], Thursday(2026-06-25): [5 PM–12 AM], Friday(2026-06-26): [5 PM–1 AM], Saturday(2026-06-27): [5 PM–1 AM], Sunday(2026-06-28): [Closed], Monday(2026-06-29): [5 PM–12 AM], Tuesday(2026-06-30): [5 PM–12 AM]",https://www.google.com/search?kgmid=/g/11f_kntjjq,/g/11f_kntjjq,https://www.google.com/maps?cid=15372673619115633470,ChIJd4DkNK9JzDERPutnazW1VtU,,,,,,,,Restaurants in Kuala Lumpur
Ming Kee Restaurant,"33, Jalan Burung Tiong, Taman Bukit Maluri, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","33, Jalan Burung Tiong",Taman Bukit Maluri,Chinese noodle restaurant;Restaurant,"Service options: [Onsite services, Takeout, Dine-in], Popular for: [Breakfast, Lunch, Dinner, Solo dining], Accessibility: [No wheelchair accessible entrance, No wheelchair accessible parking lot, No wheelchair accessible seating], Offerings: [Coffee, Quick bite, Small plates], Dining options: [Breakfast, Brunch, Lunch, Dinner, Table service], Amenities: [Restroom], Atmosphere: [Casual], Crowd: [Good for groups], Planning: [Doesn't accept reservations], Payments: [Cash-only], Children: [Good for kids], Parking: [Free street parking, ]",+60 3-6274 7621,"03-6274 7621, +60 3-6274 7621",NO,Ming Kee Restaurant (Owner),,,298,3.9,https://search.google.com/local/reviews?placeid=ChIJg18CDhpGzDERjPSE7epy01c&authuser=0&hl=en&gl=US,6328528254718506124,0x31cc461a0e025f83:0x57d372eaed84f48c,3.2007844,101.6318885,Asia/Kuala_Lumpur,,,"Wednesday(2026-06-24): [7:30 AM–9 PM], Thursday(2026-06-25): [Closed], Friday(2026-06-26): [7:30 AM–9 PM], Saturday(2026-06-27): [7:30 AM–9 PM], Sunday(2026-06-28): [7:30 AM–3 PM], Monday(2026-06-29): [7:30 AM–9 PM], Tuesday(2026-06-30): [7:30 AM–9 PM]",https://www.google.com/search?kgmid=/g/11hctjzp2n,/g/11hctjzp2n,https://www.google.com/maps?cid=6328528254718506124,ChIJg18CDhpGzDERjPSE7epy01c,,,,,,,,Restaurants in Kuala Lumpur
Raja Punjabi Food Corner • Vegetarian,"Lot 21, Medan Selera, Kompleks TLK, Jalan Berhala, Brickfields, 50470 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Lot 21, Medan Selera, Kompleks TLK",Jalan Berhala,Punjabi restaurant,"Service options: [Takeout, Dine-in], Highlights: [Great coffee], Popular for: [Breakfast, Lunch, Dinner, Solo dining], Offerings: [Coffee, Quick bite, Small plates, Vegetarian options], Dining options: [Breakfast, Brunch, Lunch, Dinner], Amenities: [Restroom], Atmosphere: [Casual], Crowd: [Good for groups], Children: [Good for kids]",+60 16-353 2416,"016-353 2416, +60 16-353 2416",NO,Raja Punjabi Food Corner • Vegetarian (Owner),,,19,4.3,https://search.google.com/local/reviews?placeid=ChIJBQOgOYNJzDERu6RiZm7mv2E&authuser=0&hl=en&gl=US,7043601704069276859,0x31cc498339a00305:0x61bfe66e6662a4bb,3.1308026,101.6873292,Asia/Kuala_Lumpur,,,"Wednesday(2026-06-24): [7 AM–6 PM], Thursday(2026-06-25): [7 AM–6 PM], Friday(2026-06-26): [7 AM–6 PM], Saturday(2026-06-27): [7 AM–6 PM], Sunday(2026-06-28): [Closed], Monday(2026-06-29): [7 AM–6 PM], Tuesday(2026-06-30): [7 AM–6 PM]",https://www.google.com/search?kgmid=/g/11j0265hnb,/g/11j0265hnb,https://www.google.com/maps?cid=7043601704069276859,ChIJBQOgOYNJzDERu6RiZm7mv2E,,,,,,,,Restaurants in Kuala Lumpur
"Pool Bar & Grill@8 , Le Méridien Kuala Lumpur","2, Jalan Stesen Sentral, Kuala Lumpur Sentral, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","2, Jalan Stesen Sentral",Kuala Lumpur Sentral,Bar & grill,"Service options: [Outdoor seating, Dine-in], Highlights: [Great beer selection, Great cocktails, Great dessert], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom], Offerings: [Alcohol, Beer, Cocktails, Coffee, Food, Food at bar, Hard liquor, Small plates, Wine], Dining options: [Lunch, Dinner, Dessert, Seating, Table service], Amenities: [Bar onsite, Restroom, Wi-Fi, ], Atmosphere: [Casual, Cozy, Trendy], Crowd: [Family-friendly, Good for groups], Planning: [Reservations required, Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments], Children: [Good for kids, High chairs]",+60 3-2263 7888,"03-2263 7888, +60 3-2263 7888",YES,"Pool Bar & Grill@8 , Le Méridien Kuala Lumpur (Owner)",116163033056595348369,https://www.google.com/maps/contrib/116163033056595348369,10,3.7,https://search.google.com/local/reviews?placeid=ChIJiUesuyZJzDERl26_cowwmio&authuser=0&hl=en&gl=US,3069819475785117335,0x31cc4926bbac4789:0x2a9a308c72bf6e97,3.1355713,101.6863978,Asia/Kuala_Lumpur,marriottbonvoyasia.com/restaurants-bars/le-meridien-kuala-lumpur-pool-bar-and-grill,marriottbonvoyasia.com,"Wednesday(2026-06-24): [7 AM–11 PM], Thursday(2026-06-25): [7 AM–11 PM], Friday(2026-06-26): [7 AM–11 PM], Saturday(2026-06-27): [7 AM–11 PM], Sunday(2026-06-28): [7 AM–11 PM], Monday(2026-06-29): [7 AM–11 PM], Tuesday(2026-06-30): [7 AM–11 PM]",https://www.google.com/search?kgmid=/g/11f62t5z05,/g/11f62t5z05,https://www.google.com/maps?cid=3069819475785117335,ChIJiUesuyZJzDERl26_cowwmio,,,,,,,,Restaurants in Kuala Lumpur
Yatikopitam86,"Kuala Lumpur Sentral, 50470 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Kuala Lumpur Sentral,50470 Kuala Lumpur,Restaurant,"Service options: [Dine-in], Popular for: [Solo dining]",+60 19-647 7770,"019-647 7770, +60 19-647 7770",NO,Yatikopitam86 (Owner),,,1,5,https://search.google.com/local/reviews?placeid=ChIJvQ8IagBJzDERgjrEbUQWr9w&authuser=0&hl=en&gl=US,15901953292423674498,0x31cc49006a080fbd:0xdcaf16446dc43a82,3.1319196999999996,101.6840589,Asia/Kuala_Lumpur,,,"Wednesday(2026-06-24): [Open 24 hours], Thursday(2026-06-25): [Open 24 hours], Friday(2026-06-26): [Open 24 hours], Saturday(2026-06-27): [Closed], Sunday(2026-06-28): [Open 24 hours], Monday(2026-06-29): [Open 24 hours], Tuesday(2026-06-30): [Open 24 hours]",https://www.google.com/search?kgmid=/g/11x_pvpyfj,/g/11x_pvpyfj,https://www.google.com/maps?cid=15901953292423674498,ChIJvQ8IagBJzDERgjrEbUQWr9w,,,,,,,,Restaurants in Kuala Lumpur
Yum Momos (Dumplings & More),"202 Ground Floor, Jalan Tun Sambanthan, Brickfields, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",202 Ground Floor,Jalan Tun Sambanthan,Indian restaurant,"From the business: [Identifies as women-owned], Service options: [Outdoor seating, No-contact delivery, Delivery, Onsite services, Takeout, Dine-in], Highlights: [Great tea selection], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [No wheelchair accessible parking lot], Offerings: [Coffee, Quick bite, Small plates, Vegetarian options], Dining options: [Brunch, Lunch, Dinner, Counter service, Dessert, Seating, Table service], Amenities: [Gender-neutral restroom, Restroom, Wi-Fi, ], Atmosphere: [Casual], Crowd: [Family-friendly, Good for groups], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids, High chairs], Parking: [Free street parking, Paid parking lot]",+60 11-6174 7684,"011-6174 7684, +60 11-6174 7684",YES,Yum Momos (Dumplings & More) (Owner),100883134382253215961,https://www.google.com/maps/contrib/100883134382253215961,301,4,https://search.google.com/local/reviews?placeid=ChIJqzVtx_5PzDER5EvjgqHLGQg&authuser=0&hl=en&gl=US,583721521267297252,0x31cc4ffec76d35ab:0x819cba182e34be4,3.1308995,101.68567709999999,Asia/Kuala_Lumpur,www.facebook.com/yummomos.my?mibextid=LQQJ4d,facebook.com,"Wednesday(2026-06-24): [11 AM–11:30 PM], Thursday(2026-06-25): [11 AM–11:30 PM], Friday(2026-06-26): [11 AM–11:30 PM], Saturday(2026-06-27): [11 AM–11:30 PM], Sunday(2026-06-28): [11 AM–11:30 PM], Monday(2026-06-29): [11 AM–11:30 PM], Tuesday(2026-06-30): [11 AM–11:30 PM]",https://www.google.com/search?kgmid=/g/11kb3xyv49,/g/11kb3xyv49,https://www.google.com/maps?cid=583721521267297252,ChIJqzVtx_5PzDER5EvjgqHLGQg,,,,,,,,Restaurants in Kuala Lumpur
Pusong Pinoy Cafe - Nu Sentral,"110, Jalan Tun Sambanthan, Brickfields, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","110, Jalan Tun Sambanthan",Brickfields,Filipino restaurant,"Service options: [Takeout, Dine-in], Popular for: [Lunch, Solo dining], Offerings: [Quick bite, Small plates], Dining options: [Lunch], Atmosphere: [Casual], Crowd: [Good for groups], Children: [Good for kids]",,,NO,Pusong Pinoy Cafe - Nu Sentral (Owner),,,7,4.9,https://search.google.com/local/reviews?placeid=ChIJpUoFPwBJzDER-D9EVydIWLI&authuser=0&hl=en&gl=US,12851100870506725368,0x31cc49003f054aa5:0xb258482757443ff8,3.1324768,101.6875457,Asia/Kuala_Lumpur,,,,https://www.google.com/search?kgmid=/g/11xmnwtv72,/g/11xmnwtv72,https://www.google.com/maps?cid=12851100870506725368,ChIJpUoFPwBJzDER-D9EVydIWLI,,,,,,,,Restaurants in Kuala Lumpur
Aroii Thai @ NU Sentral,"Level LG.33, NU Central Mall, Jalan Tun Sambanthan, 50470 Kuala Lumpur, Malaysia","Level LG.33, NU Central Mall",Jalan Tun Sambanthan,Thai restaurant,"Service options: [Outdoor seating, Delivery, Onsite services, Takeout, Dine-in], Highlights: [Great dessert], Popular for: [Lunch, Dinner, Solo dining], Offerings: [Coffee, Quick bite, Small plates, Vegetarian options], Dining options: [Brunch, Lunch, Dinner, Dessert, Seating, Table service], Atmosphere: [Casual, Cozy, Trendy], Crowd: [Good for groups, Tourists], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments], Children: [Good for kids], Parking: [Paid parking lot, Paid street parking, ]",+60 3-2276 5168,"03-2276 5168, +60 3-2276 5168",YES,Aroii Thai @ NU Sentral (Owner),109676959168942816971,https://www.google.com/maps/contrib/109676959168942816971,549,3.9,https://search.google.com/local/reviews?placeid=ChIJPd5IJAZJzDERZ-fyNHtI45s&authuser=0&hl=en&gl=US,11232901589598660455,0x31cc49062448de3d:0x9be3487b34f2e767,3.1327765999999997,101.6872521,Asia/Kuala_Lumpur,www.facebook.com/aroiithai,facebook.com,"Wednesday(2026-06-24): [10:30 AM–9:30 PM], Thursday(2026-06-25): [10:30 AM–9:30 PM], Friday(2026-06-26): [10:30 AM–9:30 PM], Saturday(2026-06-27): [10:30 AM–9:30 PM], Sunday(2026-06-28): [10:30 AM–9:30 PM], Monday(2026-06-29): [10:30 AM–9:30 PM], Tuesday(2026-06-30): [10:30 AM–9:30 PM]",https://www.google.com/search?kgmid=/g/11f780_tsd,/g/11f780_tsd,https://www.google.com/maps?cid=11232901589598660455,ChIJPd5IJAZJzDERZ-fyNHtI45s,,,,,,,,Restaurants in Kuala Lumpur
Little Eat Stall,"238, Jalan Beruang, Pudu, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","238, Jalan Beruang",Pudu,Chinese restaurant;Restaurant,"Service options: [Delivery, Onsite services, Takeout, Dine-in], Popular for: [Breakfast, Lunch, Solo dining], Accessibility: [No wheelchair accessible entrance, No wheelchair accessible parking lot, No wheelchair accessible seating], Offerings: [Alcohol, Coffee, Wine], Dining options: [Breakfast, Brunch, Lunch, Counter service, Table service], Amenities: [Restroom], Atmosphere: [Casual, Trendy], Crowd: [Good for groups, Tourists], Planning: [Accepts reservations, Usually a wait], Payments: [Cash-only], Parking: [Free street parking, Paid parking lot, Paid street parking]",+60 12-220 8666,"012-220 8666, +60 12-220 8666",NO,Little Eat Stall (Owner),,,950,3.7,https://search.google.com/local/reviews?placeid=ChIJvzG3ZyM2zDERqhrG-vRCteE&authuser=0&hl=en&gl=US,16263979249265154730,0x31cc362367b731bf:0xe1b542f4fac61aaa,3.1361459999999997,101.71639689999999,Asia/Kuala_Lumpur,,,"Wednesday(2026-06-24): [7 AM–2 PM], Thursday(2026-06-25): [7 AM–2 PM], Friday(2026-06-26): [7 AM–2 PM], Saturday(2026-06-27): [7 AM–2 PM], Sunday(2026-06-28): [Closed], Monday(2026-06-29): [7 AM–2 PM], Tuesday(2026-06-30): [7 AM–2 PM]",https://www.google.com/search?kgmid=/g/11byyfnjzk,/g/11byyfnjzk,https://www.google.com/maps?cid=16263979249265154730,ChIJvzG3ZyM2zDERqhrG-vRCteE,,,,,,,,Restaurants in Kuala Lumpur
Kaara Saaram Claypot @Brickfields,"290, Jalan Tun Sambanthan, Brickfields, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","290, Jalan Tun Sambanthan",Brickfields,Indian restaurant,"Service options: [Outdoor seating, Onsite services, Takeout, Dine-in, No delivery], Highlights: [Great tea selection], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [No wheelchair accessible seating], Offerings: [Coffee, Small plates, Vegetarian options], Dining options: [Brunch, Lunch, Dinner, Counter service, Dessert, Seating, Table service], Amenities: [Restroom], Atmosphere: [Casual, Trendy], Crowd: [Good for groups, Tourists], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments], Children: [Good for kids], Parking: [Paid parking lot, Paid street parking]",+60 12-936 2526,"012-936 2526, +60 12-936 2526",YES,Kaara Saaram Claypot @Brickfields (Owner),100921691758489060684,https://www.google.com/maps/contrib/100921691758489060684,764,3.9,https://search.google.com/local/reviews?placeid=ChIJiaUA72pJzDERfsm2aWazHv8&authuser=0&hl=en&gl=US,18383327981414566270,0x31cc496aef00a589:0xff1eb36669b6c97e,3.1282958,101.6838832,Asia/Kuala_Lumpur,,,"Wednesday(2026-06-24): [11 AM–12 AM], Thursday(2026-06-25): [11 AM–12 AM], Friday(2026-06-26): [11 AM–1 AM], Saturday(2026-06-27): [11 AM–1 AM], Sunday(2026-06-28): [11 AM–1 AM], Monday(2026-06-29): [11 AM–12 AM], Tuesday(2026-06-30): [11 AM–12 AM]",https://www.google.com/search?kgmid=/g/11kj2k1l30,/g/11kj2k1l30,https://www.google.com/maps?cid=18383327981414566270,ChIJiaUA72pJzDERfsm2aWazHv8,,,,,,,,Restaurants in Kuala Lumpur
"taman shanghai, kuala lumpur","Kuala Lumpur Sentral, 50470 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Kuala Lumpur Sentral,50470 Kuala Lumpur,Restaurant,"Service options: [Dine-in], Popular for: [Solo dining], Atmosphere: [Casual], Crowd: [Good for groups], Children: [Good for kids]",,,NO,"taman shanghai, kuala lumpur (Owner)",,,,,https://search.google.com/local/reviews?placeid=ChIJeS8HNgBJzDERB7P3uw9EoaI&authuser=0&hl=en&gl=US,11718722539763512071,0x31cc490036072f79:0xa2a1440fbbf7b307,3.1319196999999996,101.6840589,Asia/Kuala_Lumpur,,,,https://www.google.com/search?kgmid=/g/11mspf7gz3,/g/11mspf7gz3,https://www.google.com/maps?cid=11718722539763512071,ChIJeS8HNgBJzDERB7P3uw9EoaI,,,,,,,,Restaurants in Kuala Lumpur
Taman segar Cheras Kuala Lumpur,"Kuala Lumpur Sentral, 50470 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Kuala Lumpur Sentral,50470 Kuala Lumpur,Chinese restaurant,"Service options: [Dine-in], Popular for: [Solo dining], Children: [Good for kids]",,,NO,Taman segar Cheras Kuala Lumpur (Owner),,,2,4.5,https://search.google.com/local/reviews?placeid=ChIJUyWZQQBJzDERrtv2Ja7dHYo&authuser=0&hl=en&gl=US,9952354491589647278,0x31cc490041992553:0x8a1dddae25f6dbae,3.1319196999999996,101.6840589,Asia/Kuala_Lumpur,,,,https://www.google.com/search?kgmid=/g/11xl3z7q2r,/g/11xl3z7q2r,https://www.google.com/maps?cid=9952354491589647278,ChIJUyWZQQBJzDERrtv2Ja7dHYo,,,,,,,,Restaurants in Kuala Lumpur
Pizzeria Dihyang,"44, Jalan Pudu Lama, Bukit Bintang, 50200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","44, Jalan Pudu Lama",Bukit Bintang,Restaurant;Pizza restaurant,"From the business: [Identifies as women-owned], Service options: [Outdoor seating, No-contact delivery, Delivery, Onsite services, Takeout, Dine-in], Highlights: [Great dessert, Great wine list], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance], Offerings: [Alcohol, Beer, Cocktails, Coffee, Hard liquor, Salad bar, Small plates, Vegetarian options, Wine], Dining options: [Lunch, Dinner, Dessert, Seating, Table service], Amenities: [Bar onsite, Gender-neutral restroom, Restroom], Atmosphere: [Casual, Cozy, Trendy], Crowd: [Family-friendly, Good for groups], Planning: [Dinner reservations recommended, Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids, High chairs], Parking: [Paid parking lot, ], Pets: [Dogs allowed outside]",+60 10-211 1398,"010-211 1398, +60 10-211 1398",YES,Pizzeria Dihyang (Owner),101991539405904124035,https://www.google.com/maps/contrib/101991539405904124035,565,3.9,https://search.google.com/local/reviews?placeid=ChIJC_AbxC5IzDERAboZjyr_UWc&authuser=0&hl=en&gl=US,7445012217274677761,0x31cc482ec41bf00b:0x6751ff2a8f19ba01,3.1464600999999996,101.7016783,Asia/Kuala_Lumpur,www.pizzeriadihyang.com/,pizzeriadihyang.com,"Wednesday(2026-06-24): [6–10 PM], Thursday(2026-06-25): [6–10 PM], Friday(2026-06-26): [6–10 PM], Saturday(2026-06-27): [6–10 PM], Sunday(2026-06-28): [6–10 PM], Monday(2026-06-29): [6–10 PM], Tuesday(2026-06-30): [Closed]",https://www.google.com/search?kgmid=/g/11ggsn4s79,/g/11ggsn4s79,https://www.google.com/maps?cid=7445012217274677761,ChIJC_AbxC5IzDERAboZjyr_UWc,,,,,,,,Restaurants in Kuala Lumpur
KFC KL Sentral,"Unit 18, 19 & 20 Level 2, Station Sentral, Jalan Tun Sambanthan, Kuala Lumpur Sentral, 50470 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Unit 18, 19 & 20 Level 2, Station Sentral",Jalan Tun Sambanthan,Fast food restaurant,"Service options: [Outdoor seating, Delivery, Onsite services, Takeout, Dine-in], Popular for: [Lunch, Dinner, Solo dining], Offerings: [Coffee, Quick bite], Dining options: [Breakfast, Lunch, Dinner, Counter service, Dessert, Seating], Atmosphere: [Casual], Crowd: [Good for groups], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids, Kids' menu], Parking: [Free parking lot, Paid parking lot, ]",+60 3-2276 0701,"03-2276 0701, +60 3-2276 0701",YES,KFC KL Sentral (Owner),114242953127640073651,https://www.google.com/maps/contrib/114242953127640073651,345,3.1,https://search.google.com/local/reviews?placeid=ChIJnaSBPEVJzDER-CfGqd8756Y&authuser=0&hl=en&gl=US,12026647161728280568,0x31cc49453c81a49d:0xa6e73bdfa9c627f8,3.1351239,101.68629089999999,Asia/Kuala_Lumpur,kfc.com.my/,kfc.com.my,"Wednesday(2026-06-24): [8 AM–10:30 PM], Thursday(2026-06-25): [8 AM–10:30 PM], Friday(2026-06-26): [8 AM–10:30 PM], Saturday(2026-06-27): [8 AM–10:30 PM], Sunday(2026-06-28): [8 AM–10:30 PM], Monday(2026-06-29): [8 AM–10:30 PM], Tuesday(2026-06-30): [8 AM–10:30 PM]",https://www.google.com/search?kgmid=/g/11t6lnxnsj,/g/11t6lnxnsj,https://www.google.com/maps?cid=12026647161728280568,ChIJnaSBPEVJzDER-CfGqd8756Y,,,,,,,,Restaurants in Kuala Lumpur
Secret Recipe @ KL Sentral,"Level 1, Arrival Hall, Kuala Lumpur Sentral, 50470 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Level 1, Arrival Hall",Kuala Lumpur Sentral,Restaurant,"Service options: [Takeout, Dine-in], Highlights: [Great coffee, Great dessert], Popular for: [Lunch, Dinner, Solo dining], Offerings: [Coffee, Halal food, Quick bite, Small plates], Dining options: [Brunch, Lunch, Dinner, Dessert, Table service], Atmosphere: [Casual, Cozy, Trendy], Crowd: [Good for groups], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids, Kids' menu], Parking: []",+60 3-2276 0070,"03-2276 0070, +60 3-2276 0070",NO,Secret Recipe @ KL Sentral (Owner),,,14,3.1,https://search.google.com/local/reviews?placeid=ChIJBWHCljBJzDERQ9ikWfQmbbg&authuser=0&hl=en&gl=US,13289320906358052931,0x31cc493096c26105:0xb86d26f459a4d843,3.1344015,101.6864197,Asia/Kuala_Lumpur,www.secretrecipe.com.my/,secretrecipe.com.my,"Wednesday(2026-06-24): [10 AM–9 PM], Thursday(2026-06-25): [10 AM–9 PM], Friday(2026-06-26): [10 AM–9 PM], Saturday(2026-06-27): [10 AM–6 PM], Sunday(2026-06-28): [Closed], Monday(2026-06-29): [10 AM–9 PM], Tuesday(2026-06-30): [10 AM–9 PM]",https://www.google.com/search?kgmid=/g/11svtmg6vk,/g/11svtmg6vk,https://www.google.com/maps?cid=13289320906358052931,ChIJBWHCljBJzDERQ9ikWfQmbbg,,,,,,,,Restaurants in Kuala Lumpur
Bhai Bhai Restaurant- ভাই ভাই রেস্টুরেন্ট,"Kuala Lumpur Sentral, 50470 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Kuala Lumpur Sentral,50470 Kuala Lumpur,Bangladeshi restaurant,"Service options: [Dine-in], Popular for: [Solo dining], Crowd: [Good for groups]",,,NO,Bhai Bhai Restaurant- ভাই ভাই রেস্টুরেন্ট (Owner),,,3,5,https://search.google.com/local/reviews?placeid=ChIJ14yZVQBJzDER7TB4ZqKZsc4&authuser=0&hl=en&gl=US,14893854365473845485,0x31cc490055998cd7:0xceb199a2667830ed,3.1325277,101.6881982,Asia/Kuala_Lumpur,,,,https://www.google.com/search?kgmid=/g/11xl5xyp6s,/g/11xl5xyp6s,https://www.google.com/maps?cid=14893854365473845485,ChIJ14yZVQBJzDER7TB4ZqKZsc4,,,,,,,,Restaurants in Kuala Lumpur
B.bap Korean Food @ NU Sentral,"Lot GF08, Nu Sentral, Jalan Stesen Sentral 3, Kuala Lumpur Sentral, 50470 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Lot GF08, Nu Sentral",Jalan Stesen Sentral 3,Korean restaurant,"Service options: [No-contact delivery, Delivery, Onsite services, Takeout, Dine-in], Popular for: [Lunch, Dinner, Solo dining], Offerings: [Coffee, Healthy options, Small plates], Dining options: [Brunch, Lunch, Dinner, Counter service, Dessert, Table service], Atmosphere: [Casual, Cozy, Trendy], Crowd: [Good for groups], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids], Parking: [Paid street parking, ]",+60 3-2856 9719,"03-2856 9719, +60 3-2856 9719",YES,B.bap Korean Food @ NU Sentral (Owner),108500436982585652851,https://www.google.com/maps/contrib/108500436982585652851,337,3.9,https://search.google.com/local/reviews?placeid=ChIJRUBfscFJzDERhllOgPy1VKc&authuser=0&hl=en&gl=US,12057462198466664838,0x31cc49c1b15f4045:0xa754b5fc804e5986,3.1332616,101.68662549999999,Asia/Kuala_Lumpur,bbapkoreanfood.oddle.me/en_MY/,bbapkoreanfood.oddle.me,"Wednesday(2026-06-24): [10 AM–9:30 PM], Thursday(2026-06-25): [10 AM–9:30 PM], Friday(2026-06-26): [10 AM–9:30 PM], Saturday(2026-06-27): [10 AM–9:30 PM], Sunday(2026-06-28): [10 AM–9:30 PM], Monday(2026-06-29): [10 AM–9:30 PM], Tuesday(2026-06-30): [10 AM–9:30 PM]",https://www.google.com/search?kgmid=/g/11c0wf0kcw,/g/11c0wf0kcw,https://www.google.com/maps?cid=12057462198466664838,ChIJRUBfscFJzDERhllOgPy1VKc,,,,,,,,Restaurants in Kuala Lumpur
Ahaa (Sree Biryani.com),"95, Jalan Travers, Brickfields, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","95, Jalan Travers",Brickfields,Indian restaurant,"Service options: [Delivery, Takeout, Dine-in], Popular for: [Lunch, Dinner, Solo dining], Offerings: [Coffee, Quick bite, Small plates], Dining options: [Lunch, Dinner, Dessert, Table service], Atmosphere: [Casual], Crowd: [Good for groups], Payments: [Credit cards, Debit cards, NFC mobile payments], Children: [Good for kids]",+60 11-1512 9859,"011-1512 9859, +60 11-1512 9859",YES,Ahaa (Sree Biryani.com) (Owner),103146674711971566429,https://www.google.com/maps/contrib/103146674711971566429,38,3.3,https://search.google.com/local/reviews?placeid=ChIJv2S2Sj5JzDERLIBMbprhq64&authuser=0&hl=en&gl=US,12586401637008703532,0x31cc493e4ab664bf:0xaeabe19a6e4c802c,3.1306922,101.6831864,Asia/Kuala_Lumpur,www.sreebiryani.com/,sreebiryani.com,"Wednesday(2026-06-24): [8:30 AM–8:30 PM], Thursday(2026-06-25): [8:30 AM–8:30 PM], Friday(2026-06-26): [8:30 AM–8:30 PM], Saturday(2026-06-27): [8:30 AM–8:30 PM], Sunday(2026-06-28): [8:30 AM–8:30 PM], Monday(2026-06-29): [8:30 AM–8:30 PM], Tuesday(2026-06-30): [8:30 AM–8:30 PM]",https://www.google.com/search?kgmid=/g/11wbgt6w8x,/g/11wbgt6w8x,https://www.google.com/maps?cid=12586401637008703532,ChIJv2S2Sj5JzDERLIBMbprhq64,,,,,,,,Restaurants in Kuala Lumpur
